CIA - The World Factbook -- Field Listing :: Sex ratio   

This entry includes the number of males for each female in five age groups - at birth, under 15 years, 15-64 years, 65 years and over, and for the total population. Sex ratio at birth has recently emerged as an indicator of certain kinds of sex discrimination in some countries. For instance, high sex ratios at birth in some Asian countries are now attributed to sex-selective abortion and infanticide due to a strong preference for sons. This will affect future marriage patterns and fertility patterns. Eventually, it could cause unrest among young adult males who are unable to find partners.

| Country | Sex ratio(male(s)/female) |
| **Poland** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.01 male(s)/female |
| | *55-64 years:* 0.89 male(s)/female |
| | *65 years and over:* 0.62 male(s)/female |
| | *total population:* 0.94 male(s)/female (2013 est.) |
| **Portugal** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.09 male(s)/female |
| | *15-24 years:* 1.13 male(s)/female |
| | *25-54 years:* 1.01 male(s)/female |
| | *55-64 years:* 0.87 male(s)/female |
| | *65 years and over:* 0.69 male(s)/female |
| | *total population:* 0.95 male(s)/female (2013 est.) |
| **Puerto Rico** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 0.91 male(s)/female |
| | *55-64 years:* 0.83 male(s)/female |
| | *65 years and over:* 0.77 male(s)/female |
| | *total population:* 0.92 male(s)/female (2013 est.) |
| **Qatar** | *at birth:* 1.02 male(s)/female |
| | *0-14 years:* 1.03 male(s)/female |
| | *15-24 years:* 2.83 male(s)/female |
| | *25-54 years:* 4.61 male(s)/female |
| | *55-64 years:* 3.41 male(s)/female |
| | *65 years and over:* 1.5 male(s)/female |
| | *total population:* 3.29 male(s)/female (2013 est.) |
| **Romania** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1.02 male(s)/female |
| | *55-64 years:* 0.88 male(s)/female |
| | *65 years and over:* 0.68 male(s)/female |
| | *total population:* 0.95 male(s)/female (2013 est.) |
| **Russia** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 0.95 male(s)/female |
| | *55-64 years:* 0.74 male(s)/female |
| | *65 years and over:* 0.44 male(s)/female |
| | *total population:* 0.86 male(s)/female (2013 est.) |
| **Rwanda** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.02 male(s)/female |
| | *15-24 years:* 1 male(s)/female |
| | *25-54 years:* 1.01 male(s)/female |
| | *55-64 years:* 0.86 male(s)/female |
| | *65 years and over:* 0.67 male(s)/female |
| | *total population:* 0.99 male(s)/female (2013 est.) |
| **Saint Barthelemy** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.12 male(s)/female |
| | *25-54 years:* 1.2 male(s)/female |
| | *55-64 years:* 1.17 male(s)/female |
| | *65 years and over:* 1 male(s)/female |
| | *total population:* 1.14 male(s)/female (2013 est.) |
| **Saint Helena, Ascension, and Tristan da Cunha** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 0.98 male(s)/female |
| | *55-64 years:* 1.17 male(s)/female |
| | *65 years and over:* 1.01 male(s)/female |
| | *total population:* 1.02 male(s)/female (2013 est.) |
| **Saint Kitts and Nevis** | *at birth:* 1.02 male(s)/female |
| | *0-14 years:* 1 male(s)/female |
| | *15-24 years:* 0.99 male(s)/female |
| | *25-54 years:* 1.03 male(s)/female |
| | *55-64 years:* 1.04 male(s)/female |
| | *65 years and over:* 0.8 male(s)/female |
| | *total population:* 1 male(s)/female (2013 est.) |
| **Saint Lucia** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 0.93 male(s)/female |
| | *55-64 years:* 0.87 male(s)/female |
| | *65 years and over:* 0.83 male(s)/female |
| | *total population:* 0.95 male(s)/female (2013 est.) |
| **Saint Martin** | *at birth:* 1.04 male(s)/female |
| | *0-14 years:* 0.99 male(s)/female |
| | *15-24 years:* 1.08 male(s)/female |
| | *25-54 years:* 0.88 male(s)/female |
| | *55-64 years:* 0.9 male(s)/female |
| | *65 years and over:* 0.81 male(s)/female |
| | *total population:* 0.93 male(s)/female (2013 est.) |
| **Saint Pierre and Miquelon** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 1.11 male(s)/female |
| | *65 years and over:* 0.69 male(s)/female |
| | *total population:* 0.97 male(s)/female (2013 est.) |
| **Saint Vincent and the Grenadines** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.02 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 1.08 male(s)/female |
| | *55-64 years:* 1.05 male(s)/female |
| | *65 years and over:* 0.84 male(s)/female |
| | *total population:* 1.03 male(s)/female (2013 est.) |
| **Samoa** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 1.09 male(s)/female |
| | *55-64 years:* 1.02 male(s)/female |
| | *65 years and over:* 0.78 male(s)/female |
| | *total population:* 1.05 male(s)/female (2013 est.) |
| **San Marino** | *at birth:* 1.1 male(s)/female |
| | *0-14 years:* 1.14 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 0.9 male(s)/female |
| | *55-64 years:* 1 male(s)/female |
| | *65 years and over:* 0.8 male(s)/female |
| | *total population:* 0.94 male(s)/female (2013 est.) |
| **Sao Tome and Principe** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 0.96 male(s)/female |
| | *55-64 years:* 0.83 male(s)/female |
| | *65 years and over:* 0.84 male(s)/female |
| | *total population:* 1 male(s)/female (2013 est.) |
| **Saudi Arabia** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.15 male(s)/female |
| | *25-54 years:* 1.36 male(s)/female |
| | *55-64 years:* 1.22 male(s)/female |
| | *65 years and over:* 1.08 male(s)/female |
| | *total population:* 1.21 male(s)/female (2013 est.) |
| **Senegal** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.01 male(s)/female |
| | *15-24 years:* 0.99 male(s)/female |
| | *25-54 years:* 0.83 male(s)/female |
| | *55-64 years:* 0.8 male(s)/female |
| | *65 years and over:* 0.85 male(s)/female |
| | *total population:* 0.94 male(s)/female (2013 est.) |
| **Serbia** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 1.01 male(s)/female |
| | *55-64 years:* 0.92 male(s)/female |
| | *65 years and over:* 0.69 male(s)/female |
| | *total population:* 0.95 male(s)/female (2013 est.) |
| **Seychelles** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.09 male(s)/female |
| | *25-54 years:* 1.1 male(s)/female |
| | *55-64 years:* 1.09 male(s)/female |
| | *65 years and over:* 0.61 male(s)/female |
| | *total population:* 1.04 male(s)/female (2013 est.) |
| **Sierra Leone** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 0.99 male(s)/female |
| | *15-24 years:* 0.94 male(s)/female |
| | *25-54 years:* 0.93 male(s)/female |
| | *55-64 years:* 0.8 male(s)/female |
| | *65 years and over:* 0.78 male(s)/female |
| | *total population:* 0.94 male(s)/female (2013 est.) |
| **Singapore** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 0.97 male(s)/female |
| | *25-54 years:* 0.96 male(s)/female |
| | *55-64 years:* 1 male(s)/female |
| | *65 years and over:* 0.82 male(s)/female |
| | *total population:* 0.96 male(s)/female (2013 est.) |
| **Sint Maarten** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.08 male(s)/female |
| | *15-24 years:* 0.96 male(s)/female |
| | *25-54 years:* 0.95 male(s)/female |
| | *55-64 years:* 0.94 male(s)/female |
| | *65 years and over:* 0.92 male(s)/female |
| | *total population:* 0.97 male(s)/female (2013 est.) |
| **Slovakia** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1.01 male(s)/female |
| | *55-64 years:* 0.89 male(s)/female |
| | *65 years and over:* 0.6 male(s)/female |
| | *total population:* 0.94 male(s)/female (2013 est.) |
| **Slovenia** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1.02 male(s)/female |
| | *55-64 years:* 0.98 male(s)/female |
| | *65 years and over:* 0.66 male(s)/female |
| | *total population:* 0.95 male(s)/female (2013 est.) |
| **Solomon Islands** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1.04 male(s)/female |
| | *55-64 years:* 0.96 male(s)/female |
| | *65 years and over:* 0.95 male(s)/female |
| | *total population:* 1.04 male(s)/female (2013 est.) |
| **Somalia** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 1.07 male(s)/female |
| | *55-64 years:* 0.84 male(s)/female |
| | *65 years and over:* 0.66 male(s)/female |
| | *total population:* 1.01 male(s)/female (2013 est.) |
| **South Africa** | *at birth:* 1.02 male(s)/female |
| | *0-14 years:* 1.01 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 1.07 male(s)/female |
| | *55-64 years:* 0.76 male(s)/female |
| | *65 years and over:* 0.67 male(s)/female |
| | *total population:* 0.99 male(s)/female (2013 est.) |
| **Spain** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.08 male(s)/female |
| | *25-54 years:* 1.04 male(s)/female |
| | *55-64 years:* 0.95 male(s)/female |
| | *65 years and over:* 0.74 male(s)/female |
| | *total population:* 0.97 male(s)/female (2013 est.) |
| **Sri Lanka** | *at birth:* 1.04 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 0.95 male(s)/female |
| | *55-64 years:* 0.87 male(s)/female |
| | *65 years and over:* 0.75 male(s)/female |
| | *total population:* 0.96 male(s)/female (2013 est.) |
| **Sudan** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 0.94 male(s)/female |
| | *55-64 years:* 1.16 male(s)/female |
| | *65 years and over:* 1.24 male(s)/female |
| | *total population:* 1.02 male(s)/female (2013 est.) |
| **Suriname** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.04 male(s)/female |
| | *55-64 years:* 0.93 male(s)/female |
| | *65 years and over:* 0.77 male(s)/female |
| | *total population:* 1.01 male(s)/female (2013 est.) |
| **Svalbard** | NA |
| **Swaziland** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.02 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 1.03 male(s)/female |
| | *55-64 years:* 0.65 male(s)/female |
| | *65 years and over:* 0.69 male(s)/female |
| | *total population:* 0.99 male(s)/female (2013 est.) |
| **Sweden** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1.03 male(s)/female |
| | *55-64 years:* 0.99 male(s)/female |
| | *65 years and over:* 0.81 male(s)/female |
| | *total population:* 0.98 male(s)/female (2013 est.) |
| **Switzerland** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.01 male(s)/female |
| | *55-64 years:* 0.99 male(s)/female |
| | *65 years and over:* 0.76 male(s)/female |
| | *total population:* 0.97 male(s)/female (2013 est.) |
| **Syria** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1.04 male(s)/female |
| | *55-64 years:* 0.97 male(s)/female |
| | *65 years and over:* 0.85 male(s)/female |
| | *total population:* 1.03 male(s)/female (2013 est.) |
| **Taiwan** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.96 male(s)/female |
| | *65 years and over:* 0.89 male(s)/female |
| | *total population:* 1 male(s)/female (2013 est.) |
| **Tajikistan** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 0.97 male(s)/female |
| | *55-64 years:* 0.85 male(s)/female |
| | *65 years and over:* 0.73 male(s)/female |
| | *total population:* 0.99 male(s)/female (2013 est.) |
| **Tanzania** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.02 male(s)/female |
| | *15-24 years:* 1 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.75 male(s)/female |
| | *65 years and over:* 0.76 male(s)/female |
| | *total population:* 0.99 male(s)/female (2013 est.) |
| **Thailand** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 0.97 male(s)/female |
| | *55-64 years:* 0.92 male(s)/female |
| | *65 years and over:* 0.82 male(s)/female |
| | *total population:* 0.98 male(s)/female (2013 est.) |
| **Timor-Leste** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 0.94 male(s)/female |
| | *55-64 years:* 1.06 male(s)/female |
| | *65 years and over:* 0.96 male(s)/female |
| | *total population:* 1.01 male(s)/female (2013 est.) |
| **Togo** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.01 male(s)/female |
| | *15-24 years:* 1 male(s)/female |
| | *25-54 years:* 0.99 male(s)/female |
| | *55-64 years:* 0.89 male(s)/female |
| | *65 years and over:* 0.77 male(s)/female |
| | *total population:* 0.98 male(s)/female (2013 est.) |
| **Tokelau** | NA |
| **Tonga** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.03 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.91 male(s)/female |
| | *65 years and over:* 0.86 male(s)/female |
| | *total population:* 1.01 male(s)/female (2013 est.) |
| **Trinidad and Tobago** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.08 male(s)/female |
| | *25-54 years:* 1.07 male(s)/female |
| | *55-64 years:* 0.99 male(s)/female |
| | *65 years and over:* 0.76 male(s)/female |
| | *total population:* 1.03 male(s)/female (2013 est.) |
| **Tunisia** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 1.01 male(s)/female |
| | *25-54 years:* 0.95 male(s)/female |
| | *55-64 years:* 1.03 male(s)/female |
| | *65 years and over:* 0.96 male(s)/female |
| | *total population:* 0.99 male(s)/female (2013 est.) |
| **Turkey** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.02 male(s)/female |
| | *55-64 years:* 1.01 male(s)/female |
| | *65 years and over:* 0.84 male(s)/female |
| | *total population:* 1.02 male(s)/female (2013 est.) |
| **Turkmenistan** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.03 male(s)/female |
| | *15-24 years:* 1.01 male(s)/female |
| | *25-54 years:* 0.98 male(s)/female |
| | *55-64 years:* 0.9 male(s)/female |
| | *65 years and over:* 0.77 male(s)/female |
| | *total population:* 0.98 male(s)/female (2013 est.) |
| **Turks and Caicos Islands** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 0.94 male(s)/female |
| | *25-54 years:* 1.04 male(s)/female |
| | *55-64 years:* 1.21 male(s)/female |
| | *65 years and over:* 0.8 male(s)/female |
| | *total population:* 1.02 male(s)/female (2013 est.) |
| **Tuvalu** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.17 male(s)/female |
| | *25-54 years:* 0.91 male(s)/female |
| | *55-64 years:* 0.71 male(s)/female |
| | *65 years and over:* 0.73 male(s)/female |
| | *total population:* 0.97 male(s)/female (2013 est.) |
| **Uganda** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 0.99 male(s)/female |
| | *15-24 years:* 0.99 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.89 male(s)/female |
| | *65 years and over:* 0.8 male(s)/female |
| | *total population:* 0.99 male(s)/female (2013 est.) |
| **Ukraine** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 0.93 male(s)/female |
| | *55-64 years:* 0.75 male(s)/female |
| | *65 years and over:* 0.49 male(s)/female |
| | *total population:* 0.85 male(s)/female (2013 est.) |
| **United Arab Emirates** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.46 male(s)/female |
| | *25-54 years:* 3.23 male(s)/female |
| | *55-64 years:* 3.19 male(s)/female |
| | *65 years and over:* 1.77 male(s)/female |
| | *total population:* 2.19 male(s)/female (2013 est.) |
| **United Kingdom** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.03 male(s)/female |
| | *55-64 years:* 0.97 male(s)/female |
| | *65 years and over:* 0.8 male(s)/female |
| | *total population:* 0.99 male(s)/female (2013 est.) |
| **United States** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.93 male(s)/female |
| | *65 years and over:* 0.77 male(s)/female |
| | *total population:* 0.97 male(s)/female (2013 est.) |
| **Uruguay** | *at birth:* 1.04 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 0.97 male(s)/female |
| | *55-64 years:* 0.89 male(s)/female |
| | *65 years and over:* 0.66 male(s)/female |
| | *total population:* 0.93 male(s)/female (2013 est.) |
| **Uzbekistan** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 0.99 male(s)/female |
| | *55-64 years:* 0.89 male(s)/female |
| | *65 years and over:* 0.75 male(s)/female |
| | *total population:* 0.99 male(s)/female (2013 est.) |
| **Vanuatu** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1 male(s)/female |
| | *25-54 years:* 0.96 male(s)/female |
| | *55-64 years:* 1.04 male(s)/female |
| | *65 years and over:* 1.07 male(s)/female |
| | *total population:* 1.01 male(s)/female (2013 est.) |
| **Venezuela** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.01 male(s)/female |
| | *25-54 years:* 0.96 male(s)/female |
| | *55-64 years:* 0.91 male(s)/female |
| | *65 years and over:* 0.79 male(s)/female |
| | *total population:* 0.98 male(s)/female (2013 est.) |
| **Vietnam** | *at birth:* 1.12 male(s)/female |
| | *0-14 years:* 1.1 male(s)/female |
| | *15-24 years:* 1.07 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.83 male(s)/female |
| | *65 years and over:* 0.62 male(s)/female |
| | *total population:* 1 male(s)/female (2013 est.) |
| **Virgin Islands** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.03 male(s)/female |
| | *15-24 years:* 0.83 male(s)/female |
| | *25-54 years:* 0.84 male(s)/female |
| | *55-64 years:* 0.91 male(s)/female |
| | *65 years and over:* 0.83 male(s)/female |
| | *total population:* 0.88 male(s)/female (2013 est.) |
| **Wallis and Futuna** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.09 male(s)/female |
| | *15-24 years:* 1.08 male(s)/female |
| | *25-54 years:* 0.98 male(s)/female |
| | *55-64 years:* 1.05 male(s)/female |
| | *65 years and over:* 0.89 male(s)/female |
| | *total population:* 1.02 male(s)/female (2013 est.) |
| **West Bank** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1.06 male(s)/female |
| | *55-64 years:* 0.99 male(s)/female |
| | *65 years and over:* 0.71 male(s)/female |
| | *total population:* 1.04 male(s)/female (2013 est.) |
| **Western Sahara** | *at birth:* 1.04 male(s)/female |
| | *0-14 years:* 1.02 male(s)/female |
| | *15-24 years:* 1.01 male(s)/female |
| | *25-54 years:* 0.96 male(s)/female |
| | *55-64 years:* 0.88 male(s)/female |
| | *65 years and over:* 0.78 male(s)/female |
| | *total population:* 0.98 male(s)/female (2013 est.) |
| **World** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 1.02 male(s)/female |
| | *55-64 years:* 0.96 male(s)/female |
| | *65 years and over:* 0.8 male(s)/female |
| | *total population:* 1.01 male(s)/female (2013 est.) |
| **Yemen** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 1.05 male(s)/female |
| | *55-64 years:* 0.92 male(s)/female |
| | *65 years and over:* 0.9 male(s)/female |
| | *total population:* 1.03 male(s)/female (2013 est.) |
| **Zambia** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.01 male(s)/female |
| | *15-24 years:* 1 male(s)/female |
| | *25-54 years:* 1.02 male(s)/female |
| | *55-64 years:* 0.92 male(s)/female |
| | *65 years and over:* 0.75 male(s)/female |
| | *total population:* 1 male(s)/female (2013 est.) |
| **Zimbabwe** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.02 male(s)/female |
| | *15-24 years:* 0.95 male(s)/female |
| | *25-54 years:* 0.95 male(s)/female |
| | *55-64 years:* 0.57 male(s)/female |
| | *65 years and over:* 0.7 male(s)/female |
| | *total population:* 0.95 male(s)/female (2013 est.) |
