CIA - The World Factbook -- Field Listing - Executive branch

| Country | Executive branch |
| | *head of government:* Prime Minister Aigars KALVITIS (since 2 December 2004) |
| | *cabinet:* Council of Ministers nominated by the prime minister and appointed by the Parliament |
| | *elections:* president elected by Parliament for a four-year term (eligible for a second term); election last held 31 May 2007 (next to be held 2011); prime minister appointed by the president |
| | *election results:* Valdis ZATLERS elected president; parliamentary vote - Valdis ZATLERS 58, Aivars ENDZINS 39 |
| **Lebanon** | *chief of state:* President Emile LAHUD (since 24 November 1998) |
| | *head of government:* Prime Minister Fuad SINIORA (since 30 June 2005); Deputy Prime Minister Elias MURR (since April 2005) |
| | *cabinet:* Cabinet chosen by the prime minister in consultation with the president and members of the National Assembly |
| | *elections:* president elected by the National Assembly for a six-year term (may not serve consecutive terms); election last held 15 October 1998 (next to be held in December 2007 based on three-year extension); note - on 3 September 2004 the National Assembly voted 96 to 29 to extend Emile LAHUD's six-year term by three years; the prime minister and deputy prime minister appointed by the president in consultation with the National Assembly; by agreement, the president is a Maronite Christian, the prime minister is a Sunni Muslim, and the speaker of the National Assembly is a Shi'a Muslim |
| | *election results:* for 15 October 1998 election: Emile LAHUD elected president; National Assembly vote - 118 votes in favor, 0 against, 10 abstentions |
| **Lesotho** | *chief of state:* King LETSIE III (since 7 February 1996); note - King LETSIE III formerly occupied the throne from November 1990 to February 1995 while his father was in exile |
| | *head of government:* Prime Minister Pakalitha MOSISILI (since 23 May 1998) |
| | *cabinet:* Cabinet |
| | *elections:* none - according to the constitution, the leader of the majority party in the Assembly automatically becomes prime minister; the monarch is hereditary, but, under the terms of the constitution, that came into effect after the March 1993 election, the monarch is a "living symbol of national unity" with no executive or legislative powers; under traditional law the college of chiefs has the power to depose the monarch, determine who is next in the line of succession, or who shall serve as regent in the event that the successor is not of mature age |
| **Liberia** | *chief of state:* President Ellen JOHNSON SIRLEAF (since 16 January 2006); note - the President is both the chief of state and head of government |
| | *head of government:* President Ellen JOHNSON SIRLEAF (since 16 January 2006) |
| | *cabinet:* Cabinet appointed by the president and confirmed by the Senate |
| | *elections:* president elected by popular vote for a six-year term (eligible for a second term); election last held 8 November 2005 (next to be held in 2011) |
| | *election results:* Ellen JOHNSON SIRLEAF elected president; percent of vote, second round - Ellen JOHNSON SIRLEAF 59.6%, George WEAH 40.4% |
| **Libya** | *chief of state:* Revolutionary Leader Col. Muammar Abu Minyar al-QADHAFI (since 1 September 1969); note - holds no official title, but is de facto chief of state |
| | *head of government:* Secretary of the General People's Committee (Prime Minister) al-Baghdadi Ali al-MAHMUDI (since 5 March 2006) |
| | *cabinet:* General People's Committee established by the General People's Congress |
| | *elections:* national elections are indirect through a hierarchy of people's committees; head of government elected by the General People's Congress; election last held March 2006 (next to be held NA) |
| | *election results:* NA |
| **Liechtenstein** | *chief of state:* Prince HANS ADAM II (since 13 November 1989, assumed executive powers 26 August 1984); Heir Apparent Prince ALOIS, son of the monarch (born 11 June 1968); note - on 15 August 2004, HANS ADAM transferred the official duties of the ruling prince to ALOIS, but HANS ADAM retains status of chief of state |
| | *head of government:* Head of Government Otmar HASLER (since 5 April 2001); Deputy Head of Government Klaus TSCHUETSCHER (since 21 April 2005) |
| | *cabinet:* Cabinet elected by the Parliament, confirmed by the monarch |
| | *elections:* none; the monarch is hereditary; following legislative elections, the leader of the majority party in the Landtag is usually appointed the head of government by the monarch and the leader of the largest minority party in the Landtag is usually appointed the deputy head of government by the monarch if there is a coalition government |
| **Lithuania** | *chief of state:* President Valdas ADAMKUS (since 12 July 2004) |
| | *head of government:* Prime Minister Gediminas KIRKILAS (since 4 July 2006) |
| | *cabinet:* Council of Ministers appointed by the president on the nomination of the prime minister |
| | *elections:* president elected by popular vote for a five-year term (eligible for a second term); election last held 13 and 27 June 2004 (next to be held June 2009); prime minister appointed by the president on the approval of the Parliament |
| | *election results:* Valdas ADAMKUS elected president; percent of vote - Valdas ADAMKUS 52.2%, Kazimiera PRUNSKIENE 47.8%; Gediminas KIRKILAS approved by Parliament 85-13, with five abstentions |
| **Luxembourg** | *chief of state:* Grand Duke HENRI (since 7 October 2000); Heir Apparent Prince GUILLAUME (son of the monarch) |
| | *head of government:* Prime Minister Jean-Claude JUNCKER (since 1 January 1995); Deputy Prime Minister Jean ASSELBORN (since 31 July 2004) |
| | *cabinet:* Council of Ministers recommended by the prime minister and appointed by the monarch |
| | *elections:* none; the monarch is hereditary; following popular elections to the Chamber of Deputies, the leader of the majority party or the leader of the majority coalition is usually appointed prime minister by the monarch; the deputy prime minister is appointed by the monarch; they are responsible to the Chamber of Deputies |
| | *note:* government coalition - CSV and LSAP |
| **Macau** | *chief of state:* President of China HU Jintao (since 15 March 2003) |
| | *head of government:* Chief Executive Edmund HO Hau-wah (since 20 December 1999) |
| | *cabinet:* Executive Council consists of one government secretary, three legislators, four businessmen, one pro-Beijing unionist, and one pro-Beijing educator |
| | *elections:* chief executive chosen by a 300-member Election Committee for a five-year term (eligible for a second term); election last held 29 August 2004 (next to be held in 2009) |
| | *election results:* Edmund HO Hau-wah reelected received 296 votes; three members submitted blank ballots; one member was absent |
| **Macedonia** | *chief of state:* President Branko CRVENKOVSKI (since 12 May 2004) |
| | *head of government:* Prime Minister Nikola GRUEVSKI (since 26 August 2006) |
| | *cabinet:* Council of Ministers elected by the majority vote of all the deputies in the Assembly; note - current cabinet formed by the government coalition parties VMRO/DPMNE, NSDP, PDSh/DPA, and several small parties |
| | *elections:* president elected by popular vote for a five-year term (eligible for a second term); two-round election last held 14 April and 28 April 2004 (next to be held by April 2009); prime minister elected by the Assembly following legislative elections |
| | *election results:* Branko CRVENKOVSKI elected president on second-round ballot; percent of vote - Branko CRVENKOVSKI 62.7%, Sasko KEDEV 37.3% |
| **Madagascar** | *chief of state:* President Marc RAVALOMANANA (since 6 May 2002) |
| | *head of government:* Prime Minister Charles RABEMANANJARA (25 January 2007) |
| | *cabinet:* Council of Ministers appointed by the prime minister |
| | *elections:* president elected by popular vote for a five-year term (eligible for a second term); election last held 3 December 2006 (next to be held in December 2011); prime minister appointed by the president |
| | *election results:* percent of vote - Marc RAVALOMANANA 54.8%, Jean LAHINIRIKO 11.7%, Roland RATSIRAKA 10.1%, Herizo RAZAFIMAHALEO 9.1%, Norbert RATSIRAHONANA 4.2%, Ny Hasina ANDRIAMANJATO 4.2%, Elia RAVELOMANANTSOA 2.6%, Pety RAKOTONIAINA 1.7%, other 1.6% |
| **Malawi** | *chief of state:* President Bingu wa MUTHARIKA (since 24 May 2004); note - the president is both the chief of state and head of government |
| | *head of government:* President Bingu wa MUTHARIKA (since 24 May 2004) |
| | *cabinet:* 46-member Cabinet named by the president |
| | *elections:* president elected by popular vote for a five-year term (eligible for a second term); election last held 20 May 2004 (next to be held in May 2009) |
| | *election results:* Bingu wa MUTHARIKA elected president; percent of vote - Bingu wa MUTHARIKA 35.9%, John TEMBO 27.1%, Gwandaguluwe CHAKUAMBA 25.7%, Brown MPINGANJIRA 8.7%, Justin MALEWEZI 2.5% |
| **Malaysia** | *chief of state:* Paramount Ruler Sultan MIZAN Zainal Abidin (since 13 December 2006) |
| | *head of government:* Prime Minister ABDULLAH bin Ahmad Badawi (since 31 October 2003); Deputy Prime Minister Mohamed NAJIB bin Abdul Razak (since 7 January 2004) |
| | *cabinet:* Cabinet appointed by the prime minister from among the members of Parliament with consent of the paramount ruler |
| | *elections:* paramount ruler elected by and from the hereditary rulers of nine of the states for five-year terms; election last held on 3 November 2006 (next to be held in 2011); prime minister designated from among the members of the House of Representatives; following legislative elections, the leader of the party that wins a plurality of seats in the House of Representatives becomes prime minister |
| | *election results:* Sultan MIZAN Zainal Abidin elected paramount ruler |
| **Maldives** | *chief of state:* President Maumoon Abdul GAYOOM (since 11 November 1978); note - the president is both the chief of state and head of government |
| | *head of government:* President Maumoon Abdul GAYOOM (since 11 November 1978) |
| | *cabinet:* Cabinet of Ministers appointed by the president |
| | *elections:* president nominated by the Majlis; nomination must be ratified by a national referendum (at least a 51% approval margin is required); president elected for a five-year term; election last held 17 October 2003 (next to be held in 2008) |
| | *election results:* President Maumoon Abdul GAYOOM reelected in referendum held 17 October 2003; percent of popular vote - Maumoon Abdul GAYOOM 90.3% |
| **Mali** | *chief of state:* President Amadou Toumani TOURE (since 8 June 2002) |
| | *head of government:* Prime Minister Modibo SIDIBE (since 28 September 2007) |
| | *cabinet:* Council of Ministers appointed by the prime minister |
| | *elections:* president elected by popular vote for a five-year term (eligible for a second term); election last held 29 April 2007 (next to be held April in 2012); prime minister appointed by the president |
| | *election results:* Amadou Toumani TOURE reelected president; percent of vote - Amadou Toumani TOURE 71.2%, Ibrahim Boubacar KEITA 19.2%, other 9.6% |
| **Malta** | *chief of state:* President Edward FENECH ADAMI (since 4 April 2004) |
| | *head of government:* Prime Minister Lawrence GONZI (since 23 March 2004) |
| | *cabinet:* Cabinet appointed by the president on the advice of the prime minister |
| | *elections:* president elected by the House of Representatives for a five-year term (eligible for a second term); election last held 29 March 2004 (next to be held by April 2009); following legislative elections, the leader of the majority party or leader of a majority coalition is usually appointed prime minister by the president for a five-year term; the deputy prime minister is appointed by the president on the advice of the prime minister |
| | *election results:* Eddie FENECH ADAMI elected president; House of Representatives vote - 33 out of 65 votes |
| **Marshall Islands** | *chief of state:* President Kessai Hesa NOTE (since 5 January 2004); note - the president is both the chief of state and head of government |
| | *head of government:* President Kessai Hesa NOTE (since 5 January 2004) |
| | *cabinet:* Cabinet selected by the president from among the members of the legislature |
| | *elections:* president elected by Parliament from among its members for a four-year term; election last held 17 November 2003 (next to be held in November 2007) |
| | *election results:* Kessai Hesa NOTE elected president; percent of Parliament vote - 100% |
| **Mauritania** | *chief of state:* Sidi Ould Cheikh ABDELLAHI (since 19 April 2007) |
| | *head of government:* Prime Minister Zeine Ould ZEIDANE (since 20 April 2007) |
| | *cabinet:* Council of Ministers |
| | *elections:* president elected by popular vote for a five-year term (eligible for a second consecutive term); election last held 11 March 2007 with a runoff between the two leading candidates held on 25 March 2007 (next to be held 2012); prime minister appointed by the president |
| | *election results:* percent of vote - (second round) Sidi Ould Cheikh ABDELLAHI 52.8%, Ahmed Ould DADDAH 47.2% |
| **Mauritius** | *chief of state:* President Sir Anerood JUGNAUTH (since 7 October 2003); Vice President Abdool Raouf BUNDHUN (since 25 February 2002) |
| | *head of government:* Prime Minister Navinchandra RAMGOOLAM (since 5 July 2005) |
| | *cabinet:* Council of Ministers appointed by the president on the recommendation of the prime minister |
| | *elections:* president and vice president elected by the National Assembly for five-year terms (eligible for a second term); election last held 25 February 2002 (next to be held in 2007); prime minister and deputy prime minister appointed by the president, responsible to the National Assembly |
| | *election results:* Karl OFFMANN elected president and Raouf BUNDHUN elected vice president; percent of vote by the National Assembly - NA%; note - Karl OFFMANN stepped down on 30 September 2003 |
| **Mayotte** | *chief of state:* President Nicolas SARKOZY (since 16 May 2007); represented by Prefect Jean-Paul KIHL (since 17 January 2005) |
| | *head of government:* President of the General Council Said Omar OILI (since 8 April 2004) |
| | *cabinet:* NA |
| | *elections:* French president elected by popular vote for a five-year term; prefect appointed by the French president on the advice of the French Ministry of the Interior; president of the General Council elected by the members of the General Council for a six-year term; next election to be held in 2010 |
| **Mexico** | *chief of state:* President Felipe de Jesus CALDERON Hinojosa (since 1 December 2006); note - the president is both the chief of state and head of government |
| | *head of government:* President Felipe de Jesus CALDERON Hinojosa (since 1 December 2006) |
| | *cabinet:* Cabinet appointed by the president; note - appointment of attorney general requires consent of the Senate |
| | *elections:* president elected by popular vote for a single six-year term; election last held on 2 July 2006 (next to be held 1 July 2012) |
| | *election results:* Felipe CALDERON elected president; percent of vote - Felipe CALDERON 35.89%, Andres Manuel Lopez OBRADOR 35.31%, Roberto MADRAZO 22.26%, other 6.54% |
| **Micronesia, Federated States of** | *chief of state:* President Emmanuel MORI (since 11 May 2007); Vice President Alik L. ALIK (11 May 2007) note - the president is both the chief of state and head of government |
| | *head of government:* President Emmanuel MORI (since 11 May 2007); Vice President Alik L. ALIK (11 May 2007) |
| | *cabinet:* Cabinet includes the vice president and the heads of the eight executive departments |
| | *elections:* president and vice president elected by Congress from among the four senators at large for a four-year term (eligible for a second term); election last held 11 May 2007 (next to be held May 2011); note - a proposed constitutional amendment to establish popular elections for president and vice president failed |
| | *election results:* Emmanuel MORI elected president; percent of Congress vote - NA; Alik L. ALIK elected vice president; percent of Congress vote - NA |
| **Moldova** | *chief of state:* President Vladimir VORONIN (since 4 April 2001) |
| | *head of government:* Prime Minister Vasile TARLEV (since 15 April 2001); First Deputy Prime Minister Zinaida GRECIANII (since 10 October 2005) |
| | *cabinet:* Cabinet selected by president, subject to approval of Parliament |
| | *elections:* president elected by Parliament for a four-year term (eligible for a second term); election last held 4 April 2005 (next to be held in 2009); note - prime minister designated by the president upon consultation with Parliament; within 15 days from designation, the prime minister-designate must request a vote of confidence from the Parliament regarding his/her work program and entire cabinet; prime minister designated 15 April 2001; cabinet received a vote of confidence 19 April 2001 |
| | *election results:* Vladimir VORONIN reelected president; parliamentary votes - Vladimir VORONIN 75, Gheorghe DUCA 1; Vasile TARLEV designated prime minister; parliamentary votes of confidence - 75 of 101 |
| **Monaco** | *chief of state:* Prince ALBERT II (since 6 April 2005) |
| | *head of government:* Minister of State Jean-Paul PROUST (since 1 June 2005) |
| | *cabinet:* Council of Government is under the authority of the monarch |
| | *elections:* none; the monarchy is hereditary; minister of state appointed by the monarch from a list of three French national candidates presented by the French Government |
| **Mongolia** | *chief of state:* President Nambaryn ENKHBAYAR (since 24 June 2005) |
| | *head of government:* Prime Minister Sanjaa BAYAR (since 22 November 2007); Deputy Prime Minister Mendsaikhan ENKHSAIKHAN (since 28 January 2006) |
| | *cabinet:* Cabinet nominated by the prime minister in consultation with the president and confirmed by the State Great Hural (parliament) |
| | *elections:* presidential candidates nominated by political parties represented in State Great Hural and elected by popular vote for a four-year term (eligible for a second term); election last held 22 May 2005 (next to be held in May 2009); following legislative elections, leader of majority party or majority coalition is usually elected prime minister by State Great Hural |
| | *election results:* Nambaryn ENKHBAYAR elected president; percent of vote - Nambaryn ENKHBAYAR 53.44%, Mendsaikhanin ENKHSAIKHAN 20.05%, Bazarsadyn JARGALSAIKHAN 13.92%, Badarchyn ERDENEBAT 12.59%; Miegombyn ENKHBOLD elected prime minister by the State Great Hural 56 to 10 |
| **Montenegro** | *chief of state:* President Filip VUJANOVIC (since 11 May 2003) |
| | *head of government:* Prime Minister Zeljko STURANOVIC (since 13 November 2006) |
| | *cabinet:* Ministries act as cabinet |
| | *elections:* president elected by direct vote for five-year term (eligible for a second term); election last held 11 May 2003 (next to be held in 2008); prime minister proposed by president, accepted by Assembly |
| | *election results:* Filip VUJANOVIC elected on the third round; Filip VUJANOVIC 63.3%, Miodrag ZIVKOVIC 30.8% |
| **Montserrat** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor Peter A. WATERWORTH (since 27 July 2007) |
| | *head of government:* Chief Minister Lowell LEWIS (since 2 June 2006) |
| | *cabinet:* Executive Council consists of the governor, the chief minister, three other ministers, the attorney general, and the finance secretary |
| | *elections:* the monarch is hereditary; governor appointed by the monarch; following legislative elections, the leader of the majority party usually becomes chief minister |
| **Morocco** | *chief of state:* King MOHAMED VI (since 30 July 1999) |
| | *head of government:* Prime Minister Abbas EL FASSI (since 19 September 2007) |
| | *cabinet:* Council of Ministers appointed by the monarch |
| | *elections:* none; the monarch is hereditary; prime minister appointed by the monarch following legislative elections |
| **Mozambique** | *chief of state:* President Armando GUEBUZA (since 2 February 2005) |
| | *head of government:* Prime Minister Luisa DIOGO (since 17 February 2004) |
| | *cabinet:* Cabinet |
| | *elections:* president elected by popular vote for a five-year term (eligible for a second term); election last held 1-2 December 2004 (next to be held in December 2009); prime minister appointed by the president |
| | *election results:* Armando GUEBUZA elected president; percent of vote - Armando GUEBUZA 63.7%, Afonso DHLAKAMA 31.7% |
| **Namibia** | *chief of state:* President Hifikepunye POHAMBA (since 21 March 2005) |
| | *head of government:* Prime Minister Nahas ANGULA (since 21 March 2005) |
| | *cabinet:* Cabinet appointed by the president from among the members of the National Assembly |
| | *elections:* president elected by popular vote for a five-year term (eligible for a second term); election last held 15 November 2004 (next to be held in November 2009) |
| | *election results:* Hifikepunye POHAMBA elected president; percent of vote - Hifikepunye POHAMBA 76.4%, Den ULENGA 7.3%, Katuutire KAURA 5.1%, Kuaima RIRUAKO 4.2%, Justus GAROEB 3.8%, other 3.2% |
| **Nauru** | *chief of state:* President Ludwig SCOTTY (since 22 June 2004); note - the president is both the chief of state and head of government |
| | *head of government:* President Ludwig SCOTTY (since 22 June 2004) |
| | *cabinet:* Cabinet appointed by the president from among the members of Parliament |
| | *elections:* president elected by Parliament for a three-year term; election last held 28 August 2007 (next to be held in 2010) |
| | *election results:* Ludwig SCOTTY 14, Marcos STEVEN 3 |
| **Nepal** | *chief of state:* Girija Prasad KOIRALA (since 30 April 2006) |
| | *head of government:* Prime Minister Girija Prasad KOIRALA (since 30 April 2006); Deputy Prime Ministers Khadga Prasad OLI (since 2 May 2006) and Amik SHERCHAN since June 2006) |
| | *cabinet:* Cabinet historically appointed by the monarch on the recommendation of the prime minister; note - the prime minister selected the Cabinet in May 2006 in consultation with the political parties |
| | *elections:* following legislative elections, the leader of the majority party or leader of a majority coalition historically has been appointed prime minister by the monarch |
| **Netherlands** | *chief of state:* Queen BEATRIX (since 30 April 1980); Heir Apparent WILLEM-ALEXANDER (born 27 April 1967), son of the monarch |
| | *head of government:* Prime Minister Jan Peter BALKENENDE (since 22 July 2002); Deputy Prime Ministers Wouter BOS (since 22 February 2007) and Andre ROUVOET (since 22 February 2007) |
| | *cabinet:* Council of Ministers appointed by the monarch |
| | *elections:* none; the monarchy is hereditary; following Second Chamber elections, the leader of the majority party or leader of a majority coalition is usually appointed prime minister by the monarch; deputy prime ministers appointed by the monarch |
| | *note:* there is also a Council of State composed of the monarch, heir apparent, and councilors that provides consultations to the cabinet on legislative and administrative policy |
| **Netherlands Antilles** | *chief of state:* Queen BEATRIX of the Netherlands (since 30 April 1980); represented by Governor General Frits GOEDGEDRAG (since 1 July 2002) |
| | *head of government:* Prime Minister Emily de JONGH-ELHAGE (since 26 March 2006) |
| | *cabinet:* Council of Ministers elected by the Staten (legislature) |
| | *elections:* the monarch is hereditary; governor general appointed by the monarch for a six-year term; following legislative elections, the leader of the majority party is usually elected prime minister by the Staten; election last held 27 January 2006 (next to be held by 2010) |
| | *note:* government coalition - PAR, PNP, DP-St. M, UPB, WIPM Saba, DP-St. E |
| **New Caledonia** | *chief of state:* President Nicolas SARKOZY (since 16 May 2007); represented by High Commissioner Yves DASSONVILLE (since 9 November 2007) |
| | *head of government:* President of the Government Harold MARTIN (since 7 August 2007) |
| | *cabinet:* Cabinet consisting of 11 members elected from and by the Territorial Congress |
| | *elections:* French president elected by popular vote for a five-year term; high commissioner appointed by the French president on the advice of the French Ministry of Interior; president of the government elected by the members of the Territorial Congress for a five-year term (no term limits); note - last election held 7 August 2007 when Harold MARTIN was elected following the resignation of Marie-Noelle THEMEREAU as president on 24 July 2007 (next to be held in 2012) |
| **New Zealand** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor General Anand SATYANAND (since 23 August 2006) |
| | *head of government:* Prime Minister Helen CLARK (since 10 December 1999); Deputy Prime Minister Michael CULLEN (since July 2002) |
| | *cabinet:* Executive Council appointed by the governor general on the recommendation of the prime minister |
| | *elections:* none; the monarch is hereditary; governor general appointed by the monarch; following legislative elections, the leader of the majority party or the leader of a majority coalition is usually appointed prime minister by the governor general; deputy prime minister appointed by the governor general |
| **Nicaragua** | *chief of state:* President Daniel ORTEGA Saavedra (since 10 January 2007); Vice President Jaime MORALES Carazo (since 10 January 2007); note - the president is both chief of state and head of government |
| | *head of government:* President Daniel ORTEGA Saavedra (since 10 January 2007); Vice President Jaime MORALES Carazo (since 10 January 2007) |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections:* president and vice president elected on the same ticket by popular vote for a five-year term (eligible for a second term so long as it is not consecutive); election last held 5 November 2006 (next to be held by November 2011) |
| | *election results:* Daniel ORTEGA Saavedra elected president - 38.07%, Eduardo MONTEALEGRE 29%, Jose RIZO 26.21%, Edmundo JARQUIN 6.44% |
| **Niger** | *chief of state:* President Mamadou TANDJA (since 22 December 1999); note - the president is both chief of state and head of government |
| | *head of government:* President Mamadou TANDJA (since 22 December 1999); Prime Minister Seyni OUMAROU (since 3 June 2007) was appointed by the president and shares some executive responsibilities with the president |
| | *cabinet:* 26-member Cabinet appointed by the president |
| | *elections:* president elected by popular vote for a five-year term (eligible for a second term); second round of election last held 4 December 2004 (next to be held December 2009) |
| | *election results:* Mamadou TANDJA reelected president; percent of vote - Mamadou TANDJA 65.5%, Mahamadou ISSOUFOU 34.5% |
| **Nigeria** | *chief of state:* President Umaru Musa YAR'ADUA (since 29 May 2007); note - the president is both the chief of state and head of government |
| | *head of government:* President Umaru Musa YAR'ADUA (since 29 May 2007) |
| | *cabinet:* Federal Executive Council |
| | *elections:* president is elected by popular vote for a four-year term (eligible for a second term); election last held 21 April 2007 (next to be held in April 2011) |
| | *election results:* Umaru Musa YAR'ADUA elected president; percent of vote - official results not yet posted as of September 2007 |
| **Niue** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor General of New Zealand Anand SATYANAND (since 23 August 2006); the UK and New Zealand are represented by New Zealand High Commissioner John BRYAN (since May 2000) |
| | *head of government:* Premier Young VIVIAN (since 1 May 2002) |
| | *cabinet:* Cabinet consists of the premier and three ministers |
| | *elections:* the monarch is hereditary; premier elected by the Legislative Assembly for a three-year term; election last held 12 May 2005 (next to be held in May 2008) |
| | *election results:* Young VIVIAN reelected premier; percent of Legislative Assembly vote - Young VIVIAN 85%, O'Love JACOBSEN 15% |
| **Norfolk Island** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by the Australian governor general |
| | *head of government:* Administrator Grant TAMBLING (since 1 November 2003) |
| | *cabinet:* Executive Council is made up of four of the nine members of the Legislative Assembly; the council devises government policy and acts as an advisor to the administrator |
| | *elections:* none; the monarch is hereditary; administrator appointed by the governor general of Australia and represents the monarch and Australia |
| **Northern Mariana Islands** | *chief of state:* President George W. BUSH of the US (since 20 January 2001); Vice President Richard B. CHENEY (since 20 January 2001) |
| | *head of government:* Governor Benigno R. FITIAL (since 9 January 2006); Lieutenant Governor Timothy P. VILLAGOMEZ (since 9 January 2006) |
| | *cabinet:* the cabinet consists of the heads of the 10 principal departments under the executive branch who are appointed by the governor with the advice and consent of the Senate; other members include Special Assistants to the governor and office heads appointed by and reporting directly to the governor |
| | *elections:* under the US Constitution, residents of unincorporated territories, such as the Commonwealth of the Northern Mariana Islands, do not vote in elections for US president and vice president; governor and lieutenant governor elected on the same ticket by popular vote for four-year terms (eligible for a second term); election last held 5 November 2005 (next to be held in November 2009) |
| | *election results:* Benigno R. FITIAL elected governor in a four-way race; percent of vote - Benigno R. FITIAL 28.07%, Heinz HOFSCHNEIDER 27.34%, Juan BABAUTA 26.6%, Froilan TENORIO 17.99% |
| **Norway** | *chief of state:* King HARALD V (since 17 January 1991); Heir Apparent Crown Prince HAAKON MAGNUS, son of the monarch (born 20 July 1973) |
| | *head of government:* Prime Minister Jens STOLTENBERG (since 17 October 2005) |
| | *cabinet:* State Council appointed by the monarch with the approval of parliament |
| | *elections:* none; the monarch is hereditary; following parliamentary elections, the leader of the majority party or the leader of the majority coalition is usually appointed prime minister by the monarch with the approval of the parliament |
| **Oman** | *chief of state:* Sultan and Prime Minister QABOOS bin Said al-Said (sultan since 23 July 1970 and prime minister since 23 July 1972); note - the monarch is both the chief of state and head of government |
| | *head of government:* Sultan and Prime Minister QABOOS bin Said al-Said (sultan since 23 July 1970 and prime minister since 23 July 1972) |
| | *cabinet:* Cabinet appointed by the monarch |
| | *elections:* none; the monarch is hereditary |
| **Pakistan** | *chief of state:* President Pervez MUSHARRAF (since 20 June 2001) |
| | *note:* following an October 1999 military coup, General Pervez MUSHARRAF suspended Pakistan's constitution and assumed the additional title of Chief Executive; in May 2000, Pakistan's Supreme Court validated the 1999 coup and granted MUSHARRAF executive and legislative authority for three years following the coup; in June 2001, MUSHARRAF named himself president, replacing Mohammad Rafiq TARAR; an April 2002 referendum extended MUSHARRAF's presidency by five years |
| | *head of government:* Prime Minister Shaukat AZIZ (since 28 August 2004) |
| | *cabinet:* Cabinet appointed by the prime minister |
| | *elections:* the president is elected by secret ballot (1,170 votes total) through an Electoral College comprising the members of the Senate, National Assembly, and the provincial assemblies for a five-year term; the prime minister is selected by the National Assembly |
| | *election results:* MUSHARRAF reelected on 6 October 2007 (next election to be held in October 2012); MUSHARRAF 671 votes; Wajihuddin AHMED 8 votes; 6 votes invalid; AZIZ elected Prime Minister by the National Assembly on 27 August 2004 |
| **Palau** | *chief of state:* President Tommy Esang REMENGESAU, Jr. (since 19 January 2001); Vice President Camsek CHIN (since 1 January 2005); note - the president is both the chief of state and head of government |
| | *head of government:* President Tommy Esang REMENGESAU, Jr. (since 19 January 2001); Vice President Camsek CHIN (since 1 January 2005) |
| | *cabinet:* NA |
| | *elections:* president and vice president elected on separate tickets by popular vote for four-year terms (eligible for a second term); election last held 2 November 2004 (next to be held in November 2008) |
| | *election results:* Tommy Esang REMENGESAU, Jr. reelected president; percent of vote - Tommy Esang REMENGESAU, Jr. 64%, Polycarp BASILIUS 33%; Elias Camsek CHIN elected vice president; percent of vote - Elias Camsek CHIN 70%, Sandra PIERANTOZZI 29% |
| **Panama** | *chief of state:* President Martin TORRIJOS Espino (since 1 September 2004); First Vice President Samuel LEWIS Navarro (since 1 September 2004); Second Vice President Ruben AROSEMENA Valdes (since 1 September 2004); note - the president is both the chief of state and head of government |
| | *head of government:* President Martin TORRIJOS Espino (since 1 September 2004); First Vice President Samuel LEWIS Navarro (since 1 September 2004); Second Vice President Ruben AROSEMENA Valdes (since 1 September 2004) |
| | *cabinet:* Cabinet appointed by the president |
| | *elections:* president and vice presidents elected on the same ticket by popular vote for five-year terms (eligible for two more terms); election last held 2 May 2004 (next to be held on 3 May 2009); note - beginning in 2009, Panama will have only one vice president. |
| | *election results:* Martin TORRIJOS Espino elected president; percent of vote - Martin TORRIJOS Espino 47.5%, Guillermo ENDARA Galimany 30.6%, Jose Miguel ALEMAN 17%, Ricardo MARTINELLI 4.9% |
| | *note:* government coalition - PRD (Democratic Revolutionary Party), PP (Popular Party) |
| **Papua New Guinea** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by governor general Sir Paulius MATANE (since 29 June 2004) |
| | *head of government:* Prime Minister Sir Michael SOMARE (since 2 August 2002); Deputy Prime Minister Puka TEMU (since 29 August 2007) |
| | *cabinet:* National Executive Council appointed by governor general on recommendation of prime minister |
| | *elections:* none; monarch is hereditary; governor general nominated by parliament and appointed by chief of state; following legislative elections, leader of majority party or leader of majority coalition usually is appointed prime minister by governor general |
| **Paraguay** | *chief of state:* President Nicanor DUARTE FRUTOS (since 15 August 2003); Vice President Francisco OVIEDO Britez (since 21 November 2007); note - the president is both the chief of state and head of government |
| | *head of government:* President Nicanor DUARTE FRUTOS (since 15 August 2003); Vice President Francisco OVIEDO Britez (since 21 November 2007) |
| | *cabinet:* Council of Ministers nominated by the president |
| | *elections:* president and vice president elected on the same ticket by popular vote for a single five-year term; election last held 27 April 2003 (next to be held in April 2008) |
| | *election results:* Nicanor DUARTE FRUTOS elected president; percent of vote - Nicanor DUARTE FRUTOS 37.1%, Julio Cesar Ramon FRANCO Gomez 23.9%, Pedro Nicolas Maraa FADUL Niella 21.3%, Guillermo SANCHEZ Guffanti 13.5%, other 4.2% |
