FIELD LISTING :: EXECUTIVE BRANCH

This entry includes several subfields. Chief of state includes the name and title of the titular leader of the country who represents the state at official and ceremonial functions but may not be involved with the day-to-day activities of the government. Head of government includes the name and title of the top administrative leader who is designated to manage the day-to-day activities of the government. For example, in the UK, the monarch is the chief of state, and the prime minister is the head of government. In the US, the president is both the chief of state and the head of government. Cabinet includes the official name for this body of high-ranking advisers and the method for selection of members. Elections includes the nature of election process or accession to power, date of the last election, and date of the next election. Election results includes the percent of vote for each candidate in the last election.

| Country | EXECUTIVE BRANCH |
| **Liechtenstein** | *chief of state:* Prince HANS ADAM II (since 13 November 1989, assumed executive powers on 26 August 1984); Heir Apparent Prince ALOIS, son of the monarch (born 11 June 1968); note - on 15 August 2004, HANS ADAM transferred the official duties of the ruling prince to ALOIS, but HANS ADAM retains status of chief of state |
| | *head of government:* Head of Government (Prime Minister) Adrian HASLER (since 27 March 2013) |
| | *cabinet:* Cabinet elected by the Parliament, confirmed by the monarch |
| | *elections/appointments:* the monarchy is hereditary; following legislative elections, the leader of the majority party in the Landtag usually appointed the head of government by the monarch, and the leader of the largest minority party in the Landtag usually appointed the deputy head of government by the monarch if there is a coalition government |
| **Lithuania** | *chief of state:* President Dalia GRYBAUSKAITE (since 12 July 2009) |
| | *head of government:* Prime Minister Algirdas BUTKEVICIUS (since 22 November 2012) |
| | *cabinet:* Council of Ministers nominated by the prime minister, appointed by the president, and approved by Parliament |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); election last held on 11 and 25 May 2014 (next to be held in May 2019); prime minister appointed by the president, approved by Parliament |
| | *election results:* Dalia GRYBAUSKAITE reelected president; percent of vote - Dalia GRYBAUSKAITE (independent) 59%, Zigmantas BALCYTIS (LSDP) 41%; Algirdas BUTKEVICIUS (LSDP) approved as prime minister by Parliament vote - 90 of 130 |
| **Luxembourg** | *chief of state:* Grand Duke HENRI (since 7 October 2000); Heir Apparent Prince GUILLAUME (son of the monarch, born 11 November 1981) |
| | *head of government:* Prime Minister Xavier BETTEL (since 4 December 2013); Deputy Prime Minister Etienne SCHNEIDER (since 4 December 2013) |
| | *cabinet:* Council of Ministers recommended by the prime minister, appointed by the monarch |
| | *elections/appointments:* the monarchy is hereditary; following elections to the Chamber of Deputies, the leader of the majority party or majority coalition usually appointed prime minister by the monarch; deputy prime minister appointed by the monarch; prime minister and deputy prime minister are responsible to the Chamber of Deputies |
| **Macau** | *chief of state:* President of China XI Jinping (since 14 March 2013) |
| | *head of government:* Chief Executive Fernando CHUI Sai On (since 20 December 2009) |
| | *cabinet:* Executive Council appointed by the chief executive |
| | *elections/appointments:* president indirectly elected by National People's Congress for a 5-year term (eligible for a second term); chief executive chosen by a 400-member Election Committee for a 5-year term (eligible for a second term); election last held on 29 August 2014 (next to be held in 2019); note - the Legislative Assembly in August 2012 voted to expand the Election Committee to 400 from 300 seats for the 2014 election |
| | *election results:* Fernando CHUI Sai On reelected chief executive; Election Committee vote count - 380 of 396 |
| **Macedonia** | *chief of state:* President Gjorge IVANOV (since 12 May 2009) |
| | *head of government:* Prime Minister Nikola GRUEVSKI (since 26 August 2006) |
| | *cabinet:* Council of Ministers elected by the Assembly by simple majority vote; note - current cabinet formed by the government coalition parties VMRO-DPMNE, DUI, and several small parties |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); election last held on 13 and 27 April 2014 (next to be held in 2019); following legislative elections, the leader of the majority party or majority coalition usually elected prime minister by the Assembly |
| | *election results:* Gjorge IVANOV reelected president in second round; percent of vote - Gjorge IVANOV (independent) 55.3%, Stevo PENDAROVSKI (SDSM) 41.1% |
| **Madagascar** | *chief of state:* President Hery Martial RAJAONARIMAMPIANINA Rakotoarimana (since 25 January 2014) |
| | *head of government:* Prime Minister Jean RAVELONARIVO (since 17 January 2015) |
| | *cabinet:* Council of Ministers appointed by the prime minister |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); election last held on 20 December 2013 (next to be held in 2018); prime minister nominated by the National Assembly, appointed by the president |
| | *election results:* Hery Martial RAJAONARIMAMPIANINA elected president; percent of vote in second round - Hery Martial RAJAONARIMAMPIANINA (FIDO) 53.5%, Jean Louis ROBINSON (AVANA) 46.5% |
| | *note:* on 17 March 2009, democratically elected President Marc RAVALOMANANA stepped down handing the government over to the military, which in turn conferred the presidency on opposition leader and Antananarivo mayor Andry RAJOELINA; a power-sharing agreement established a 15-month transition period to conclude with a general election in 2010, which failed to occur; a subsequent agreement aimed for an early 2013 election - the first round was held on 25 October 2013 and the second on 20 December 2013 |
| **Malawi** | *chief of state:* President Arthur Peter MUTHARIKA (since 31 May 2014); Vice President Saulos CHILIMA (since 31 May 2014); note - the president is both chief of state and head of government |
| | *head of government:* President Arthur Peter MUTHARIKA (since 31 May 2014); Vice President Saulos CHILIMA (since 31 May 2014) |
| | *cabinet:* Cabinet named by the president |
| | *elections/appointments:* president directly elected by simple majority popular vote for a 5-year term (eligible for a second term); election last held on 20 May 2014 (next to be held in May 2019) |
| | *election results:* Peter MUTHARIKA elected president; percent of vote - Peter MUTHARIKA (DPP) 36.4%, Lazarus CHAKWERA (MCP) 27.8%, Joyce BANDA (PP) 20.2%, Atupele MULUZI (UDF) 13.7%, other 1.9% |
| **Malaysia** | *chief of state:* King Tuanku ABDUL HALIM Mu'adzam Shah (selected on 13 December 2011; installed on 11 April 2012); the position of the king is primarily ceremonial but he is the final arbiter on the appointment of the prime minister |
| | *head of government:* Prime Minister Mohamed NAJIB bin Abdul Najib Razak (since 3 April 2009); Deputy Prime Minister MUHYIDDIN bin Mohamed Yassin (since 9 April 2009) |
| | *cabinet:* Cabinet appointed by the prime minister from among members of Parliament with the consent of the king |
| | *elections/appointments:* king elected by and from the hereditary rulers of 9 states for a 5-year term; election is on a rotational basis among rulers of the 9 states; election last held on 14 October 2011 (next to be held in 2016); prime minister designated from among members of the House of Representatives; following legislative elections, the leader who commands support of the majority of members in the House becomes prime minister |
| | *election results:* Tuanku ABDUL HALIM Mu'adzam Shah elected king; Mohamed NAJIB bin Abdul Najib Razak (UMNO) sworn in as prime minister for second term 0n 3 April 2009 |
| **Maldives** | *chief of state:* President Abdulla YAMEEN Abdul Gayoom (since 17 November 2013); Vice President Ahmed ADHEEB Abdul Ghafoor (since 22 July 2015); note - the president is both chief of state and head of government |
| | *head of government:* President Abdulla YAMEEN Abdul Gayoom (since 17 November 2013); Vice President Ahmed ADHEEB Abdul Ghafoor (since 22 July 2015) |
| | *cabinet:* Cabinet of Ministers appointed by the president |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); the election held on 7 September 2013 was annulled by the Supreme Court; rerun of first round held on 9 November 2013 and a runoff held on 16 November (next election to be held in 2018) |
| | *election results:* first round (9 November 2013); percent of vote - Mohamed NASHEED (MDP) 46.9%, Abdulla YAMEEN Abdul Gayoom (PPM) 29.7%, Qasim IBRAHIM (JP) 23.3%; runoff (16 November 2013); percent of vote - Abdulla YAMEEN Abdul Gayoom elected president 51.4%, Mohamed NASHEED 48.6% |
| **Mali** | *chief of state:* President Ibrahim Boubacar KEITA (since 4 September 2013) |
| | *head of government:* Prime Minister Modibo KEITA (since 8 January 2015) |
| | *cabinet:* Council of Ministers appointed by the prime minister |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); election last held on 28 July 2013 with a runoff on 11 August 2013 (election delayed from April 2012 due to a coup in March 2012); prime minister appointed by the president |
| | *election results:* Ibrahim Boubacar KEITA elected president in runoff; percent of vote - Ibrahim Boubacar KEITA (RPM) 77.6%, Soumaila CISSE (URD) 22.4% |
| **Malta** | *chief of state:* President Marie-Louise Coleiro PRECA (since 4 April 2014) |
| | *head of government:* Prime Minister Joseph MUSCAT (since 11 March 2013) |
| | *cabinet:* Cabinet appointed by the president on the advice of the prime minister |
| | *elections/appointments:* president indirectly elected by the House of Representatives for a 5-year term (1-term limit); election last held on 4 April 2014 (next to be held by April 2019); following legislative elections, the leader of the majority party or majority coalition usually appointed prime minister by the president for a 5-year term; deputy prime minister appointed by the president on the advice of the prime minister |
| | *election results:* Marie-Louise Coleiro PRECA (PL) elected president; House of Representatives vote - unanimous; Joseph MUSCAT (PL) appointed prime minister |
| **Marshall Islands** | *chief of state:* President Christopher J. LOEAK (since 17 January 2012); note - the president is both chief of state and head of government |
| | *head of government:* President Christopher J. LOEAK (since 17 January 2012) |
| | *cabinet:* Cabinet nominated by the president from among members of the Nitijela, appointed by Nitijela speaker |
| | *elections/appointments:* president indirectly elected by the Nitijela from among its members for a 4-year term (no term limits); election last held on 3 January 2012 (next to be held in 2016) |
| | *election results:* Christopher J. LOEAK elected president; Parliament vote - Christopher J. LOEAK (AKA) 21, Jurelang ZEDKAIA (UDP) 11 |
| **Mauritania** | *chief of state:* President Mohamed Ould Abdel AZIZ (since 5 August 2009); note - AZIZ deposed President Sidi Ould Cheikh ABDELLAHI in a coup and installed himself as president in August 2008; he subsequently retired from the military, stepped down from the approprtiated presidency in April 2009 to run for the legitimate presidency, and was elected president on 18 July 2009 |
| | *head of government:* Prime Minister Yahya Ould HADEMINE (since 21 August 2014) |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); election last held on 21 June 2014 (next to be held by 2019); prime minister appointed by the president |
| | *election results:* Mohamed Ould Abdel AZIZ elected president; percent of vote - Mohamed Ould Abdel AZIZ (UPR) 81.9%, Biram Dah ABEID (independent) 8.7%, Boidiel Ould HOUMEIT (El Wiam) 4.5%, Ibrahima Moctar SARR (SJD/MR) 4.4%, other 0.5% |
| **Mauritius** | *chief of state:* President Ameenah GURIB-FAKIM (since 5 June 2015); Vice President Monique OHSAN-BELLEPEAU (since 12 November 2010) |
| | *head of government:* Prime Minister Sir Anerood JUGNAUTH (since 17 December 2014) |
| | *cabinet:* Council of Ministers appointed by the president on the recommendation of the prime minister |
| | *elections/appointments:* president and vice president indirectly elected by the National Assembly for a 5-year term (eligible for a second term); election last held on 4 June 2015 (next to be held in 2020); prime minister and deputy prime minister appointed by the president, responsible to the National Assembly |
| | *election results:* Ameenah GURIB-FAKIM (independent) elected president by the National Assembly - unanimous vote |
| **Mexico** | *chief of state:* President Enrique PENA NIETO (since 1 December 2012); note - the president is both chief of state and head of government |
| | *head of government:* President Enrique PENA NIETO (since 1 December 2012) |
| | *cabinet:* Cabinet appointed by the president; note - appointment of attorney general, the head of the Bank of Mexico, and senior treasury officials require consent of the Senate |
| | *elections/appointments:* president directly elected by simple majority popular vote for a single 6-year term; election last held on 1 July 2012 (next to be held in July 2018) |
| | *election results:* Enrique PENA NIETO elected president; percent of vote - Enrique PENA NIETO (PRI) 38.2%, Andres Manuel LOPEZ OBRADOR (PRD) 31.6%, Josefina Eugenia VAZQUEZ Mota (PAN) 25.4%, other 4.8% |
| **Micronesia, Federated States of** | *chief of state:* President Peter M. CHRISTIAN (since 12 May 2015); Vice President Yosiwo P. GEORGE (since 12 May 2015); note - the president is both chief of state and head of government |
| | *head of government:* President Peter M. CHRISTIAN (since 12 May 2015); Vice President Yosiwo P. GEORGE (since 12 May 2015) |
| | *cabinet:* Cabinet includes the vice president and the heads of the 8 executive departments |
| | *elections/appointments:* president and vice president indirectly elected by Congress from among the 4 'at large' senators for a 4-year term (eligible for a second term); election last held on 11 May 2011 (next to be held in May 2015) |
| | *election results:* Peter M. CHRISTIAN elected president by Congress; Yosiwo P. GEORGE elected vice president |
| **Moldova** | *chief of state:* President Nicolae TIMOFTI (since 23 March 2012) |
| | *head of government:* Prime Minister Chiril GABURICI (since 18 February 2015) |
| | *cabinet:* Cabinet proposed by the prime minister-designate, nominated by the president, approved through a vote of confidence in Parliament |
| | *elections/appointments:* president indirectly elected by Parliament by absolute majority vote in 2 rounds if needed for a 4-year term (eligible for a second term); election last held on 16 March 2012 (next to be held in March 2016); prime minister designated by the president upon consultation with Parliament; within 15 days from designation, the prime minister-designate must request a vote of confidence for his/her proposed work program from the Parliament; the prime minister and Cabinet received a vote of confidence on 30 May 2013 |
| | *election results:* Nicolae TIMOFTI (independent) elected president; Parliament vote - 62 of 101; Iurie LEANCA (Pro-European Coalition) designated prime minister; Parliament confidence vote - 58 of 101 |
| **Monaco** | *chief of state:* Prince ALBERT II (since 6 April 2005) |
| | *head of government:* Minister of State Michel ROGER (since 29 March 2010) |
| | *cabinet:* Council of Government under the authority of the monarch |
| | *elections/appointments:* the monarchy is hereditary; minister of state appointed by the monarch from a list of three French national candidates presented by the French Government |
| **Mongolia** | *chief of state:* President Tsakhia ELBEGDORJ (since 18 June 2009) |
| | *head of government:* Prime Minister Chimed SAIKHANBILEG (since 21 November 2014); Deputy Prime Minister Ukhnaa KHURELSUKH (since 9 December 2014) |
| | *cabinet:* Cabinet nominated by the prime minister in consultation with the president, confirmed by the State Great Hural (parliament) |
| | *elections/appointments:* presidential candidates nominated by political parties represented in the State Great Hural and directly elected by simple majority popular vote for a 4-year term (eligible for a second term); election last held on 26 June 2013 (next to be held in June 2017); following legislative elections, the leader of the majority party or majority coalition usually elected prime minister by the State Great Hural |
| | *election results:* Tsakhia ELBEGDORJ reelected president; percent of vote - Tsakhia ELBEGDORJ (DP) 50.2%, Badmaanyambuu BAT-ERDENE (MPP) 42%, Natsag UDVAL (MPRP) 6.5%, other 1.3% |
| **Montenegro** | *chief of state:* President Filip VUJANOVIC (since 6 April 2008) |
| | *head of government:* Prime Minister Milo DJUKANOVIC (since 4 December 2012) |
| | *cabinet:* Ministers act as cabinet |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); election last held on 7 April 2013 (next to be held in 2018); prime minister nominated by the president, approved by the Assembly |
| | *election results:* Filip VUJANOVIC reelected president; Filip VUJANOVIC (DPS) 51.2%, Miodrag LEKIC (independent) 48.8%% |
| **Montserrat** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor Adrian DAVIS (since 8 April 2011) |
| | *head of government:* Premier Donaldson ROMERO (since 12 September 2014); note - effective with the new Constitution Order of October 2010, the office of premier replaced the office of chief minister |
| | *cabinet:* Executive Council consists of the governor, the premier, 3 other ministers, the attorney general, and the finance secretary |
| | *elections/appointments:* the monarchy is hereditary; governor appointed by the monarch; following legislative elections, the leader of the majority party usually becomes premier |
| **Morocco** | *chief of state:* King MOHAMMED VI (since 30 July 1999) |
| | *head of government:* Prime Minister Abdelillah BENKIRANE (since 29 November 2011) |
| | *cabinet:* Council of Ministers chosen by the prime minister in consultation with Parliament and appointed by the monarch |
| | *elections/appointments:* the monarchy is hereditary; prime minister appointed by the monarch from the majority party following legislative elections |
| **Mozambique** | *chief of state:* President Filipe Jacinto NYUSI (since 15 January 2015) |
| | *head of government:* Prime Minister Carlos Agostinho DO ROSARIO (since 17 January 2015); Alberto Clementino Antonio VAQUINA removed from office 9 January 2015 |
| | *cabinet:* Cabinet appointed by the president |
| | *elections/appointments:* president elected directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for 2 consecutive terms); election last held on 15 October 2014 (next to be held in October 2019); prime minister appointed by the president |
| | *election results:* Filipe NYUSI elected president; percent of vote - Filipe NYUSI (FRELIMO) 57.0%, Afonso DHLAKAMA (RENAMO) 36.6%, Daviz SIMANGO (MDM) 6.4% |
| **Namibia** | *chief of state:* President Hage GEINGOB (since 21 March 2015); note - the president is both chief of state and head of government |
| | *head of government:* President Hage GEINGOB (since 21 March 2015); Prime Minister Saara KUUGONGELWA-AMADHILA (since 21 March 2015) |
| | *cabinet:* Cabinet appointed by the president from among members of the National Assembly |
| | *elections/appointments:* president elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); election last held on 27-28 November 2009 (next to be held on 28 November 2014) |
| | *election results:* Hage GEINGOB elected president; percent of vote - Hage GEINGOB (SWAPO) 86.7%, McHenry VENAANI (DTA) 5.0%, Hidipo HAMUTENYA (RDP) 3.4%, Asser MBAI (NUDO)1.9%, Henk MUDGE (RP) 1.0%, other 2.0% |
| **Nauru** | *chief of state:* President Baron WAQA (since 11 June 2013); note - the president is both chief of state and head of government |
| | *head of government:* President Baron WAQA (since 11 June 2013) |
| | *cabinet:* Cabinet appointed by the president from among members of Parliament |
| | *elections/appointments:* president indirectly elected by Parliament for a 3-year renewable term; election last held on 11 June 2013 (next to be held in 2016) |
| | *election results:* Baron WAQA reelected president on 11 June 2013; Parliament vote - Baron WAQA (independent) 13, Roland KUN (Nauru First) 5 |
| **Nepal** | *chief of state:* President Ram Baran YADAV (since 23 July 2008); Vice President Paramananda JHA (since 23 July 2008) |
| | *head of government:* Prime Minister Sushil KOIRALA (since 11 February 2014) |
| | *cabinet:* Council of Ministers appointed by the prime minister; cabinet dominated by the Nepali Congress and the Communist Party of Nepal-United Marxist-Leninist |
| | *elections/appointments:* president indirectly elected by the Constituency Assembly; term extends until the new constitution is promulgated; president elected on 21 July 2008 (next election NA); prime minister indirectly elected by the Constituent Assembly |
| | *election results:* Ram Baran YADAV elected president; Constituent Assembly vote count in second round - Ram Baran YADAV (Nepali Congress) 308, Ram Jaja Prasad SINGH (UCPN(M)) 282 |
| **Netherlands** | *chief of state:* King WILLEM-ALEXANDER (since 30 April 2013) |
| | *head of government:* Prime Minister Mark RUTTE (since 14 October 2010); Deputy Prime Minister Lodewijk ASSCHER (since 5 November 2012); note - Mark RUTTE heads his second cabinet since 5 November 2012 |
| | *cabinet:* Council of Ministers appointed by the monarch; note -there is also a Council of State composed of the monarch, heir apparent, and councilors that provides advice to the cabinet on legislative and administrative policy |
| | *elections/appointments:* the monarchy is hereditary; following Second Chamber elections, the leader of the majority party or majority coalition usually appointed prime minister by the monarch; deputy prime ministers appointed by the monarch |
| **New Caledonia** | *chief of state:* President Francois HOLLANDE (since 15 May 2012); represented by High Commissioner Jean-Jacques BROT (since 2 February 2013) |
| | *head of government:* President of the Government Philippe GERMAINE (since 1 April 2015); Vice President Jean-Louis D'ANGLEBERME (since 1 April 2015) |
| | *cabinet:* Cabinet elected from and by the Territorial Congress |
| | *elections/appointments:* French president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); high commissioner appointed by the French president on the advice of the French Ministry of Interior; president of New Caledonia elected by Territorial Congress for a 5-year term (no term limits); election last held on 10 June 2011 (next to be held in June 2016) |
| | *election results:* Philippe GERMAINE (Caledonia Together) elected president by Territorial Congress; vote NA |
| **New Zealand** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor General Lt. Gen. Sir Jerry MATEPARAE (since 31 August 2011) |
| | *head of government:* Prime Minister John KEY (since 19 November 2008); Deputy Prime Minister Simon William ENGLISH (since 19 November 2008) |
| | *cabinet:* Executive Council appointed by the governor general on the recommendation of the prime minister |
| | *elections/appointments:* the monarchy is hereditary; governor general appointed by the monarch; following legislative elections, the leader of the majority party or majority coalition usually appointed prime minister by the governor general; deputy prime minister appointed by the governor general |
| **Nicaragua** | *chief of state:* President Jose Daniel ORTEGA Saavedra (since 10 January 2007); Vice President Moises Omar HALLESLEVENS Acevedo (since 10 January 2012); note - the president is both chief of state and head of government |
| | *head of government:* President Jose Daniel ORTEGA Saavedra (since 10 January 2007); Vice President Moises Omar HALLESLEVENS Acevedo (since 10 January 2012) |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections/appointments:* president and vice president directly elected on the same ballot by simple majority popular vote for a 5-year term (no term limits); election last held on 6 November 2011 (next to be held by November 2016) |
| | *election results:* Jose Daniel ORTEGA Saavedra reelected president; percent of vote - Jose Daniel ORTEGA Saavedra (FSLN) 62.5%, Fabio GADEA Mantilla (PLI) 31%, Arnoldo ALEMAN (PLC) 5.9%, other 0.6% |
| **Nigeria** | *chief of state:* President Maj. Gen. (ret.) Muhammadu BUHARI (since 29 May 2015); Vice President Oluyemi "Yemi" OSINBAJO (since 29 May 2015); note - the president is both chief of state and head of government |
| | *head of government:* President Maj.Gen. (ret.) Muhammadu BUHARI (since 29 May 2015); Vice President Oluyemi "Yemi" OSINBAJO (since 29 May 2015) |
| | *cabinet:* Federal Executive Council appointed by the president |
| | *elections/appointments:* president directly elected by 'qualified' majority popular vote and at least 25% of the votes cast in 24 of Nigeria's 36 states; president elected for a 4-year term (eligible for a second term); election last held on 28-29 March 2015 (next to be held in February 2019) |
| | *election results:* Muhammadu BUHARI elected president; percent of vote - Muhammadu BUHARI (CPC) 53%, Goodluck JONATHAN (PDP) 46% |
| **Niger** | *chief of state:* President ISSOUFOU Mahamadou (since 7 April 2011) |
| | *head of government:* Prime Minister Brigi RAFINI (since 7 April 2011) |
| | *cabinet:* Cabinet appointed by the president |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); prime minister appointed by the president, authorized by the National Assembly |
| | *election results:* ISSOUFOU Mahamadou elected president; percent of vote in second round - ISSOUFOU Mahamadou (PNDS-Tarrayya) 58%, Seini OUMAROU (MNSD-Nassara) 42% |
| **Niue** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor General of New Zealand Lt. Gen. Sir Jerry MATEPARAE (since 31 August 2011); the UK and New Zealand are represented by New Zealand High Commissioner Mark BLUMSKY (since September 2011) |
| | *head of government:* Premier Toke TALAGI (since 18 June 2008) |
| | *cabinet:* Cabinet chosen by the premier |
| | *elections/appointments:* the monarchy is hereditary; premier indirectly elected by the Legislative Assembly for a 3-year term; election last held on 24 April 2014 (next to be held in 2017) |
| | *election results:* Toke TALAGI reelected premier; Legislative Assembly vote - Toke TALAGI (independent) 12, Stanley KALAUNI 8 |
| **Norfolk Island** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by the Australian governor general |
| | *head of government:* Administrator Neil POPE (since 1 April 2012) |
| | *cabinet:* Executive Council consists of 4 Legislative Assembly members |
| | *elections/appointments:* the monarchy is hereditary; governor general appointed by the monarch; administrator appointed by the governor general of Australia for a 2-year term and represents the monarch and Australia |
| **Northern Mariana Islands** | *chief of state:* President Barack H. OBAMA (since 20 January 2009); Vice President Joseph R. BIDEN (since 20 January 2009) |
| | *head of government:* Governor Eloy S. INOS (since 20 February 2013); Lieutenant Governor Ralph TORRES (since 20 February 2013) |
| | *cabinet:* Cabinet appointed by the governor with the advice and consent of the Senate |
| | *elections/appointments:* president and vice president indirectly elected on the same ballot by an Electoral College of 'electors' chosen from each state; president and vice president serve a 4-year term (eligible for a second term); under the US Constitution, residents of the Northern Mariana Islands do not vote in elections for US president and vice president; however, they may vote in Democratic and Republican party presidential primary elections; governor direclty elected by absolute majority vote in 2 rounds if needed; election last held on 4 November 2014 with a runoff on 21 November 2014 (next to be held in 2018) |
| | *election results:* Eloy S. INOS reelected governor; percent of vote in runoff - Eloy S. INOS (Republican) 57%, Heinz HOFSCHNEIDER (Republican) 43%; Ralph TORRES reelected lieutenant governor |
| | *note:* Benigno R. FITIAL was impeached by House of Representatives on 11-12 February 2013 and resigned on 20 February 2013; Eloy INOS (Republican) sworn in as governor the same day |
| **Norway** | *chief of state:* King HARALD V (since 17 January 1991); Heir Apparent Crown Prince HAAKON MAGNUS, son of the monarch (born 20 July 1973) |
| | *head of government:* Prime Minister Erna SOLBERG (since 16 October 2013) |
| | *cabinet:* State Council appointed by the monarch, approved by Parliament |
| | *elections/appointments:* the monarchy is hereditary; following parliamentary elections, the leader of the majority party or majority coalition usually appointed prime minister by the monarch with the approval of the parliament |
| **Oman** | *chief of state:* Sultan and Prime Minister QABOOS bin Said Al-Said (sultan since 23 July 1970 and prime minister since 23 July 1972); note - the monarch is both chief of state and head of government |
| | *head of government:* Sultan and Prime Minister QABOOS bin Said Al-Said (sultan since 23 July 1970 and prime minister since 23 July 1972) |
| | *cabinet:* Cabinet appointed by the monarch |
| | *elections/appointments:* the Ruling Family Council determines a successor from the sultan's extended family; if the Council cannot form a consensus within 3 days of the sultan's death or incapacitation, the Defense Council will relay a predetermined heir as chosen by the sultan |
| **Pakistan** | *chief of state:* President Mamnoon HUSSAIN (since 9 September 2013) |
| | *head of government:* Prime Minister Mohammad Nawaz SHARIF (since 5 June 2013) |
| | *cabinet:* Cabinet appointed by the president upon the advice of the prime minister |
| | *elections/appointments:* president indirectly elected by the Electoral College consisting of members of the Senate, National Assembly, and provincial assemblies for a 5-year term (eligible for reelection); election last held on 9 September 2013 (next to be held in 2018); prime minister selected by the National Assembly |
| | *election results:* Mamnoon HUSSAIN elected president; Mamnoon HUSSAIN (PML-N) 432 votes, Wajihuddin AHMED (PTI) 77 votes |
| **Palau** | *chief of state:* President Tommy REMENGESAU (since 17 January 2013); Vice President Antonio BELLS (since 17 January 2013); note - the president is both chief of state and head of government |
| | *head of government:* President Tommy REMENGESAU (since 17 January 2013); Vice President Antonio BELLS (since 17 January 2013) |
| | *cabinet:* Cabinet appointed by the president with the advice and consent of the Senate; also includes the vice president; the Council of Chiefs consists of chiefs from each of the states who advise the president on issues concerning traditional laws, customs, and their relationship to the constitution and laws of Palau |
| | *elections/appointments:* president and vice president directly elected on separate ballots by absolute majority popular vote in 2 rounds if needed for a 4-year term (eligible for a second term); election last held on 6 November 2012 (next to be held in November 2016) |
| | *election results:* Tommy REMENGESAU elected president; percent of vote - Tommy REMENGESAU 58%, Johnson TORIBIONG 42%; Antonio BELLS elected vice president |
| **Panama** | *chief of state:* President Juan Carlos VARELA (since 1 July 2014); Vice President Isabel de SAINT MALO de Alvarado (since 1 July 2014); note - the president is both chief of state and head of government |
| | *head of government:* President Ricardo MARTINELLI Berrocal (since 1 July 2009); Vice President Juan Carlos VARELA Rodriguez (since 1 July 2009) |
| | *cabinet:* Cabinet appointed by the president |
| | *elections/appointments:* president and vice president directly elected on the same ballot by simple majority popular vote for a 5-year term (president eligible for a single non-consecutive term); election last held on 4 May 2014; next to be held in 2019) |
| | *election results:* Juan Carlos VARELA elected president; percent of vote - Juan Carlos VARELA (PP) 39.1%, Jose Domingo ARIAS (CD) 31.4%, Juan Carlos NAVARRO (PRD) 28.2%, other 1.3% |
| | *note:* the ruling government coalition - formerly comprised of CD (Democratic Change), Panamenista Party, MOLIRENA (Nationalist Republican Liberal Movement), and UP (Patriotic Union Party) - split in August 2011 when President MARTINELLI relieved Vice President VARELA from his position as Foreign Minister, prompting the Panamenistas to pull out of the coalition; UP merged with CD, and CD and the Panamenista Party ran separate candidates for the 2014 presidency |
| **Papua New Guinea** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor Michael OGIO (since 25 February 2011) |
| | *head of government:* Prime Minister Peter Paire O'NEILL (since 2 August 2011); Deputy Prime Minister Leo DION (since 9 August 2012) |
| | *cabinet:* National Executive Council appointed by the governor general on the recommendation of the prime minister |
| | *elections/appointments:* the monarchy is hereditary; governor general nominated by the National Parliament and appointed by the chief of state; following legislative elections, the leader of the majority party or majority coalition usually appointed prime minister by the governor general pending the outcome of a National Parliament vote |
| | *election results:* Peter Paire O'NEILL (PNC) elected prime minister; National Parliament vote - 94 to 12 |
| **Paraguay** | *chief of state:* President Horacio CARTES (since 15 August 2013); Vice President Juan AFARA Maciel (since 15 August 2013); note - the president is both chief of state and head of government |
| | *head of government:* President Horacio CARTES (since 15 August 2013); Vice President Juan AFARA Maciel (since 15 August 2013) |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections/appointments:* president and vice president directly elected on the same ballot by simple majority popular vote for a single 5-year term; election last held on 21 April 2013 (next to be held in April 2018) |
